raw_character_text,spoken_words
C. Montgomery Burns,"Smithers, I've just seen the most heroic dog on television. He pulled a toddler from the path of a speeding car, then pushed a criminal in front of it. Find this dog. I want to make him my executive vice president."
C. Montgomery Burns,"What? Oh, yes. That fellow. Well, just put him somewhere out of the way and find that dog."
C. Montgomery Burns,How dare you destroy my valuable wall and spill my priceless acid?! Did you really think you were going to get away with it?
C. Montgomery Burns,Silence! I'm going to give you one more chance -- at a reduced salary. So straighten up and fly right!
C. Montgomery Burns,"...and the bold, new ideas these tiny tykes unveil for us today could make thousands of jobs like yours obsolete!"
C. Montgomery Burns,"Hot tub? Media room? It's supposed to be a power plant, not Aunt Beulah's Bordello. Thank you. Get out. Next."
C. Montgomery Burns,"Oh, fiddle-faddle. Everyone knows our mutants have flippers. Oops. I've said too much. Smithers, use the amnesia ray."
C. Montgomery Burns,Precisely. And be sure to wipe your own memory clear when you're finished.
C. Montgomery Burns,"Smithers, why haven't I heard of this ""The Leader?"" He's as rich and wicked as I, but he seems to enjoy tax exempt status."
C. Montgomery Burns,You're right. We're getting screwed! There must be something I can do about this. Wait! Yes! I think I know just the thing!
C. Montgomery Burns,"Oh, yes, of course, the plan! You see me as a God, right Smithers?"
C. Montgomery Burns,"Ahoy hoy, lowly mortals! In addition to working for me, you may now praise me as your Almighty!"
C. Montgomery Burns,"The electric chair is on, eh? Then the old prison has been getting free electricity for thirty years. I'll put a stop to that."
C. Montgomery Burns,"Since I've never seen you before, maybe it is your first day. Very well, carry on."
C. Montgomery Burns,"Oh, really? Why did you think you could lie to me?"
C. Montgomery Burns,"Well, I won't go without a fight, wink, wink. Heh. Let me show you around."
C. Montgomery Burns,"Oh, stop fishing for compliments, Smithers. Go home to your can of mushroom soup."
C. Montgomery Burns,Hmm... A pack of vicious dogs should be ripping you to pieces...
C. Montgomery Burns,"Very well, come on in. Perhaps I have something I can scald you with."
C. Montgomery Burns,"It'll, uh, be a few minutes. So, what brings you to my home?"
C. Montgomery Burns,"You're from Collier's magazine, aren't you? Are you going to put me in Star Snoop?"
C. Montgomery Burns,"Well, of course, I didn't want a racehorse in my living room, but you don't say no to Spring Byington, do you?"
C. Montgomery Burns,"Heh, heh, heh. Heh, heh. Ohh, you'll find this amusing -- the suit Charlie Chaplin was buried in."
C. Montgomery Burns,Here's a scoop for your readers: the Hall of Patriots.
C. Montgomery Burns,That intrepid lad is my great grandfather! Franklin Jefferson Burns. Tossing that tea without a care for what the caffeine would do to the Fenway Flounder.
C. Montgomery Burns,"Oh-ho, that's me all right, standing up against America's reckless, spendthrift politicians. It commemorates my liberation of a trillion dollars that would have been foolishly squandered."
C. Montgomery Burns,"Well, that would be pretty careless of me, wouldn't it? I keep the real bill right here."
C. Montgomery Burns,"I'm not the thief, the government is. Every year you make hard-working Joes like my reporter friend here pay income taxes, and for what? Aid to ungrateful foreigners, do-nothing nuclear missiles, tomb polish for some unknown soldier..."
C. Montgomery Burns,"Ohh, you can silence me, but you can't silence Collier's magazine! Tell the people! Don't let the government push you around! You have a choice! Fight back!"
C. Montgomery Burns,No. We need help. And there's only one man who can get us out of a jam like this.
C. Montgomery Burns,"...So now, our own government is hunting us down like a couple of common snow leopards."
C. Montgomery Burns,"Capital idea! Let's blow this fascist popsicle stand. We'll purchase a small island somewhere and start our own country, free from the relentless tyranny of Uncle Sam."
C. Montgomery Burns,Any of these islands would make a fine new country.
C. Montgomery Burns,"Ooo, there's a big one. And it has freedom written all over it."
C. Montgomery Burns,"Sorry about the landing, boys. This fog is so thick I can't see my own cataracts."
C. Montgomery Burns,"Ahhh, the new Packard we've been hearing so much about."
C. Montgomery Burns,"Well in that case, just take us to whoever's in charge."
C. Montgomery Burns,"Oh, so the island's not for sale, eh? Well, will you at least permit us to live in your socialist paradise?"
C. Montgomery Burns,Exactly. All we ask is preferential treatment because of my fabulous wealth.
C. Montgomery Burns,"Yes, I, too, feel renewed appreciation for the good old U.S. of A. Oppression and harassment are a small price to pay to live in the land of the free."
C. Montgomery Burns,"Well, if it's a crime to love one's country, then I'm guilty. And if it's a crime to steal a trillion dollars from our government and hand it over to communist Cuba, then I'm guilty of that, too. And if it's a crime to bribe a jury, then so help me, I'll soon be guilty of that!"
C. Montgomery Burns,"Smithers, do you think maybe my power plant killed those ducks?"
C. Montgomery Burns,"Ah, there's nothing like a good old-fashioned picnic. How's my kite doing, Smithers?"
C. Montgomery Burns,"Well then, get back to wherever it is you work, whoever you are."
C. Montgomery Burns,"Look, Skinner, we haven't got all day. Kill the horrid beasts, then do away with their lizards."
C. Montgomery Burns,"Yes, yes, you're in the way! Are you daft, woman?"
C. Montgomery Burns,"Well, let's see what I've packed for myself today. One bouillon cube, one concord grape, one Philly cheesesteak, and a jar of garlic pickles. No one will want to kiss me after these, eh, Smithers?"
C. Montgomery Burns,"No, those people are all gristle. I want this jar open."
C. Montgomery Burns,"Oh, for goodness sake. What we need around here is some fresh blood."
C. Montgomery Burns,"No, no. To attract top graduates, we'll need to make a recruitment film. A picture that showcases our cutting edge technology."
C. Montgomery Burns,"Yes, brilliant! That's just the kind of far-out gimmick we need."
C. Montgomery Burns,"I'm just thinking of my employees -- all the card sharps, bottom dealers, and shills. Where will they go?"
C. Montgomery Burns,"Well, who could forget the name of a magnetic individual like you? Keep up the good work, Max."
C. Montgomery Burns,"No, he's a bit listless, isn't he? Give me... Ooh, that spirited fellow..."
C. Montgomery Burns,"Oof. Well, he didn't put up much of a fight. Uh, why don't you pick one for me?"
C. Montgomery Burns,"On second thought, I'll just have a glass of milk. From that cow."
C. Montgomery Burns,"Smithers, years ago, I blew the chance to buy Picasso's ""Guernica"" for a song. Luckily, that song was ""White Christmas,"" and by hanging onto it, I made billions."
C. Montgomery Burns,"Anyway, I love this hideous thing. Young lady, I'll take it!"
C. Montgomery Burns,"Now Smithers, you say you painted all your Navy buddies this way?"
C. Montgomery Burns,"Oh, tarnation! I've got to see what the excitement's about. Make way! Doctor coming through."
C. Montgomery Burns,Books and cocoa in the same store? What's next? A talking banana?
C. Montgomery Burns,"No, of course not. The very notion of a talking banana is absurd! Still."
C. Montgomery Burns,That flamboyant fop! He's got them eating out of his hand.
C. Montgomery Burns,"Oh, bosh. Anyone can lead a conga line. Hop to it, Smithers. Con-ga, con-ga, con-ga!"
C. Montgomery Burns,We love Monty Burns more. / Con-ga like you mean it. / Please don't make me shock you...
C. Montgomery Burns,The man has no idea how to behave like a billionaire. Where's the dignity? Where's the contempt for the common man?
C. Montgomery Burns,"I thought I had everything. Money, good looks, strong sharp teeth... But what's it all worth when nobody likes you?"
C. Montgomery Burns,I want you to look at me the way I saw you look at Arthur Fortune.
C. Montgomery Burns,Yes! That's the look I'm looking for. What would make you and your slovenly kind look at me that way?
C. Montgomery Burns,"Ah-ha! This is a great idea, Simpson. Free silver dollars! Compliments of C. Montgomery Burns!"
C. Montgomery Burns,"I can't believe it. I'm still not among the hundred most popular billionaires. I'm behind Adam Sandler, for God's sake!"
C. Montgomery Burns,"A charitable donation, eh? Well, there's a first time for everything."
C. Montgomery Burns,Take this check for two hundred thousand dollars to the Springfield Hospital.
C. Montgomery Burns,Now there's nothing to do now but sit back and wait for the kudos to roll in.
C. Montgomery Burns,"Well, I will be when the morphine wears off, but until then, Teedily deedily dee dee. Teedily dee dee dee. Woo hoo hoo. Hee hee hee."
C. Montgomery Burns,"That's it, the radio! I'll go on the most popular program of the day. I assume that's still Don MacNeil and his Breakfast Club."
C. Montgomery Burns,What's the matter? Think I'm not hip? I don't have enough vo-dee-oh-doh?
C. Montgomery Burns,"Now, Mr. Rude, I just want you to know I'm a good sport. If you want to make fun of my legendary love of cashews, you have at it."
C. Montgomery Burns,"Oh, about forty, I suppose. When are we going on the air?"
C. Montgomery Burns,"Oh, well, when I was six, my father took me on a picnic. That was a gay old time. Oh-ho, I ate my share of wieners that day."
C. Montgomery Burns,Stop that! Attention wireless listeners! Most of the sounds you are now hearing are not being made by me.
C. Montgomery Burns,"Oh... What's the use? I'll never be a popular, beloved billionaire like Arthur Fortune."
C. Montgomery Burns,"Well, if a couple of Chinese bamboo gobblers can win people's hearts, I'm gonna bring them something that man has searched for since the dawn of time."
C. Montgomery Burns,"Where's my monster, Tubby? What do you people think I'm paying you for?"
C. Montgomery Burns,"The beast looks something like this, only without the saucy t-shirt."
C. Montgomery Burns,"Oh, it's pointless hunting for an animal that has 24 miles of water to hide in. Drain the lake."
C. Montgomery Burns,"I was a little worried when he swallowed me, but... well, you know the rest. And now for my triumphant return to Springfield."
C. Montgomery Burns,"Thank you, thank you everyone. And now, presenting the ninth wonder of the world, the eighth being Gomer Pyle's heavenly singing voice... I give you! -- the Loch Ness Monster!"
